service_id,service_name,common_name,action_name,service_link,department_id,department_name,is_new,service_type,is_active,is_paid_service,service_desc,how_to_apply,eligibility_criteria,required_doc
483,Registration & Admission,Centralized College Admission (UG),Registration & Admission,https://bsk.wbcap.in/api/BSKIntegration/BSKLogin,,Higher Education Department,1,P,1,t,"","","",""
484,eChallan,Vahan,eChallan,https://bsk.wb.gov.in/challanapipost,,Transport Department,0,P,1,t,"","","",""
485,eDistrict Dashboard,eDistrict,Show eDistrict Dashboard,/edist/dashboard,,Home & Hill Affairs Department,1,F,1,f,"","","",""
486,Apply - Payment of Property Tax at NKDA,NKDA,Apply - Payment of Property Tax at NKDA,/edist/payofproptaxapp-nkda,,Urban Development and Municipal Affairs Department,0,P,1,t,Payment of  Property Tax at NKDA,Payment of  Property Tax at NKDA,Payment of  Property Tax at NKDA,Payment of  Property Tax at NKDA
487,Apply - Assessment of Property Tax at NKDA,NKDA,Apply - Assessment of Property Tax at NKDA,/edist/astprotax-nkda,,Urban Development and Municipal Affairs Department,0,P,1,t, Assessment of Property Tax at NKDA, Assessment of Property Tax at NKDA, Assessment of Property Tax at NKDA, Assessment of Property Tax at NKDA
488,Apply - Issuance of Record of Title (Mutation) by NKDA,NKDA,Apply - Issuance of Record of Title (Mutation) by NKDA,/edist/mutation-nkda,,Urban Development and Municipal Affairs Department,0,P,1,t,Issuance of Record of Title (Mutation) by NKDA,Issuance of Record of Title (Mutation) by NKDA,Issuance of Record of Title (Mutation) by NKDA,Issuance of Record of Title (Mutation) by NKDA
489,Apply - Grant of Fire License,Fire,Apply - Grant of Fire License,/edist/grant-fire,,Fire & Emergency Services Department,0,P,1,t,Grant of Fire License,Grant of Fire License,Grant of Fire License,Grant of Fire License
490,Apply - Renewal of Fire License,Fire,Apply - Renewal of Fire License,/edist/renew-fire-license,,Fire & Emergency Services Department,0,P,1,t,Renewal of Fire License,Renewal of Fire License,Renewal of Fire License,Renewal of Fire License
491,Apply - Issuance of Fire Safety Recommendation,Fire,Apply - Issuance of Fire Safety Recommendation,/edist/issuance-of-fire-safety,,Fire & Emergency Services Department,0,P,1,t,Issuance of Fire Safety Recommendation,Issuance of Fire Safety Recommendation,Issuance of Fire Safety Recommendation,Issuance of Fire Safety Recommendation
492,Apply - Issuance of Revised Fire Safety Recommendation,Fire,Apply - Issuance of Revised Fire Safety Recommendation,/edist/issuance-of-revised-fire-safety,,Fire & Emergency Services Department,0,P,1,t,Issuance of Revised Fire Safety Recommendation,Issuance of Revised Fire Safety Recommendation,Issuance of Revised Fire Safety Recommendation,Issuance of Revised Fire Safety Recommendation
493,Apply - Registration of Association of Apartment Owners,Housing,Apply - Registration of Association of Apartment Owners,/edist/registration-of-association-of-apartment-owners,,Housing Department,0,P,1,t,Registration of Association of Apartment Owners,Registration of Association of Apartment Owners,Registration of Association of Apartment Owners,Registration of Association of Apartment Owners
494,Apply - Form -B under West Bengal Apartment Ownership act 1972,Housing,Apply - Form -B under West Bengal Apartment Ownership act 1972,/edist/form-b,,Housing Department,0,F,1,f,Form -B under West Bengal Apartment Ownership act 1972,Form -B under West Bengal Apartment Ownership act 1972,Form -B under West Bengal Apartment Ownership act 1972,Form -B under West Bengal Apartment Ownership act 1972
515,Apply - Duplication Certificate of Fitness,Vahan,Apply - Duplication Certificate of Fitness,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,Apply - Duplication Certificate of Fitness,Apply - Duplication Certificate of Fitness,"",""
495,Apply - Form -C under West Bengal Apartment Ownership act 1972,Housing,Apply - Form -C under West Bengal Apartment Ownership act 1972,/edist/form-c,,Housing Department,0,F,1,f, Form -C under West Bengal Apartment Ownership act 1972, Form -C under West Bengal Apartment Ownership act 1972, Form -C under West Bengal Apartment Ownership act 1972, Form -C under West Bengal Apartment Ownership act 1972
496,Search - Discover Your Eligible Schemes,Schemes,Search - Discover Your Eligible Schemes,https://bsk.wb.gov.in/cmo_citizen,,CMO Department,0,I,1,f,Discover Your Eligible Schemes,Discover Your Eligible Schemes,Discover Your Eligible Schemes,Discover Your Eligible Schemes
497,Apply - Self Certification of Fire Safety,Fire,Apply - Self Certification of Fire Safety,/edist/self-certification-of-fire-safety,,Fire & Emergency Services Department,0,F,1,f,Self Fire fafety certificate for citizen ,Self Fire fafety certificate for citizen ,Self Fire fafety certificate for citizen ,Self Fire fafety certificate for citizen 
498,Property Tax (HMC) ,Howrah Municipal Corporation (HMC),Property Tax (HMC) ,https://bsk.wb.gov.in/hmc_proptax,,Urban Development and Municipal Affairs Department,0,P,1,t,Property Tax - Howrah Municipal Corporation,Property Tax - Howrah Municipal Corporation,Property Tax - Howrah Municipal Corporation,Property Tax - Howrah Municipal Corporation
499,Apply - Support for One Time Settlement (OTS) of NPA Accounts of PWCS,MSME - Handloom,Apply - Support for One Time Settlement (OTS) of NPA Accounts of PWCS,https://handloom.wb.gov.in/api/textile/bsk/receive-token,,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,Apply - Support for One Time Settlement (OTS) of NPA Accounts of PWCS,Apply - Support for One Time Settlement (OTS) of NPA Accounts of PWCS,"",""
500,Apply - One-time financial assistance to viable & potentially viable PWCS ,MSME - Handloom,Apply - One-time financial assistance to viable & potentially viable PWCS ,https://handloom.wb.gov.in/api/textile/bsk/receive-token,,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,Apply - One-time financial assistance to viable & potentially viable PWCS ,Apply - One-time financial assistance to viable & potentially viable PWCS ,"",""
501,Apply - One-time financial assistance to Individual Handloom Weavers,MSME - Handloom,Apply - One-time financial assistance to Individual Handloom Weavers,https://handloom.wb.gov.in/api/textile/bsk/receive-token,,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,Apply - One-time financial assistance to Individual Handloom Weavers,Apply - One-time financial assistance to Individual Handloom Weavers,"",""
502,Apply - Bhabishyat Credit Card Scheme (WBBCCS),MSME - Bhabishyat Credit Card,Apply - Bhabishyat Credit Card Scheme (WBBCCS),https://bccs.wb.gov.in/account/sso/login/v1,,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,Apply - Bhabishyat Credit Card Scheme (WBBCCS),Apply - Bhabishyat Credit Card Scheme (WBBCCS),Bhabishyat Credit Card Scheme (WBBCCS),Bhabishyat Credit Card Scheme (WBBCCS)
503,Edit - Bhabishyat Credit Card Scheme (WBBCCS) ,MSME - Bhabishyat Credit Card,Edit - Bhabishyat Credit Card Scheme (WBBCCS) ,https://betabsk.wb.gov.in,,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,MSME - Bhabishyat Credit Card,MSME - Bhabishyat Credit Card,MSME - Bhabishyat Credit Card,MSME - Bhabishyat Credit Card
505,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),MSME - Bhabishyat Credit Card,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),https://betabsk.wb.gov.in,,"Micro, Small & Medium Enterprises and Textiles Department",0,F,1,f,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),Search - Bhabishyat Credit Card Scheme Status (WBBCCS),Search - Bhabishyat Credit Card Scheme Status (WBBCCS),Search - Bhabishyat Credit Card Scheme Status (WBBCCS)
506,Apply - New Trade License ,Howrah Municipal Corporation (HMC),Apply - New Trade License ,https://tl.myhmc.in/home.php?task=newlisense,,Urban Development and Municipal Affairs Department,0,F,1,f,Apply - New Trade License ,Apply - New Trade License ,Apply - New Trade License ,Apply - New Trade License 
507, Apply - Renewal of Trade License,Howrah Municipal Corporation (HMC), Apply - Renewal of Trade License, https://tl.myhmc.in/home.php?task=renewal,,Urban Development and Municipal Affairs Department,0,P,1,t, Apply - Renewal of Trade License, Apply - Renewal of Trade License, Apply - Renewal of Trade License, Apply - Renewal of Trade License
508,Search - View & Pay Demand,Howrah Municipal Corporation (HMC),Search - View & Pay Demand,https://tl.myhmc.in/home.php?task=viewdemand,,Urban Development and Municipal Affairs Department,0,F,1,f,Search - View & Pay Demand,Search - View & Pay Demand,Search - View & Pay Demand,Search - View & Pay Demand
509,Search - Check License,Howrah Municipal Corporation (HMC),Search - Check License,https://tl.myhmc.in/home.php?task=viewlicense,,Urban Development and Municipal Affairs Department,0,F,1,f,Search - Check License,Search - Check License,Search - Check License,Search - Check License
510,Print - Online License Reprint,Howrah Municipal Corporation (HMC),Print - Online License Reprint,https://tl.myhmc.in/home.php?task=onlineliscprint,,Urban Development and Municipal Affairs Department,0,F,1,f,Print - Online License Reprint,Print - Online License Reprint,Print - Online License Reprint,Print - Online License Reprint
512,Apply - Change of Address in Driving License,Sarathi,Apply - Change of Address in Driving License,https://sarathi.parivahan.gov.in/sarathiservice/CSCAgencyAuthService.jsp,,Transport Department,0,P,1,t,Change of Address in Driving License,Change of Address in Driving License,"",""
513,Apply - Duplicate Driving License,Sarathi,Apply - Duplicate Driving License,https://sarathi.parivahan.gov.in/sarathiservice/CSCAgencyAuthService.jsp,,Transport Department,0,P,1,t,Duplicate Driving License,Duplicate Driving License,"",""
514,Apply - Hypothecation Termination of a Vehicle,Vahan,Apply - Hypothecation Termination of a Vehicle,https://vahan.parivahan.gov.in/vahanservice/vahan/ui/statevalidation/homepage.xhtml,,Transport Department,0,P,1,t,Hypothecation Termination of a Vehicle,Hypothecation Termination of a Vehicle,"",""
516,Apply - GP Certificate,Common Service,Apply - GP Certificate,https://wbpms.in/citizen/,,Panchayats & Rural Development Department,1,F,1,f,"Citizens of rural Bengal can apply for the following certificates free of charge at their respective Gram Panchayat: Residential, Character, Income, Same Person, Distance, Caste Authentication, Unmarried","Citizens of rural Bengal can apply for the following certificates free of charge at their respective Gram Panchayat: Residential, Character, Income, Same Person, Distance, Caste Authentication, Unmarried","",""
517,Apply - Modification of Assessment of Property Tax,NKDA,Apply - Modification of Assessment of Property Tax,/edist/modificationofassessofproptax-nkda,,Urban Development and Municipal Affairs Department,1,P,1,t,Apply - Modification of Assessment of Property Tax,Apply - Modification of Assessment of Property Tax,Apply - Amendment of Memorandum and Regulations,Apply - Amendment of Memorandum and Regulations
518,Apply - Permit New Tube Well Under KMC (Form 1C) ,KMC,Apply - Permit New Tube Well Under KMC (Form 1C) ,/edist/swid-form-c,,Urban Dev & MA,1,P,1,t,Apply - Permit New Tube Well Under KMC (Form 1C) ,Apply - Permit New Tube Well Under KMC (Form 1C) ,Apply - Permit New Tube Well Under KMC (Form 1C) ,Apply - Permit New Tube Well Under KMC (Form 1C) 
519,Apply - Issuance of No Dues Certificate on Water Charges at SJDA,SJDA,Apply - Issuance of No Dues Certificate on Water Charges at SJDA,/edist/renewal-water-charges-for-water-connection-app,,Urban Development and Municipal Affairs Department,1,P,1,t,Issuance of No Dues Certificate on Water Charges at SJDA,Issuance of No Dues Certificate on Water Charges at SJDA,"",""
520,Apply - Renewal of Water Connection at SJDA,SJDA,Apply - Renewal of Water Connection at SJDA,/edist/renewal-water-charges-for-water-connection-app,,Urban Development and Municipal Affairs Department,1,P,1,t,Renewal of Water Connection at SJDA,Renewal of Water Connection at SJDA,Renewal of Water Connection at SJDA,Renewal of Water Connection at SJDA
521,Apply - Doctor Appointment at GP Dispensaries,Common Service,Apply - Doctor Appointment at GP Dispensaries,https://prdclinic.wb.gov.in/medical-appointment,,Panchayats & Rural Development Department,1,F,1,f,Doctor Appointment Booking at GP Dispensaries,Doctor Appointment Booking at GP Dispensaries,Doctor Appointment Booking at GP Dispensaries,Doctor Appointment Booking at GP Dispensaries
522,Apply - TOTO Enrollment,Vahan,Apply - TOTO Enrollment,https://tten-wb.in/login,,,1,P,1,t,Temporary Toto Enrolment,Temporary Toto Enrolment,Temporary Toto Enrolment,Temporary Toto Enrolment
523,Apply - Supply of yarn to PWCS at subsidized rate,MSME - Handloom,Apply - Supply of yarn to PWCS at subsidized rate,https://handloom.wb.gov.in/annexure_II.html,,,0,F,1,f,Apply - Supply of yarn to PWCS at subsidized rate,Apply - Supply of yarn to PWCS at subsidized rate,Apply - Supply of yarn to PWCS at subsidized rate,Apply - Supply of yarn to PWCS at subsidized rate
524,Apply - Supply of Roving to Khadi Societies at subsidized rate,MSME - Handloom,Apply - Supply of Roving to Khadi Societies at subsidized rate,https://handloom.wb.gov.in/annexure_II_A.html,,,0,F,1,f,Apply - Supply of Roving to Khadi Societies at subsidized rate,Apply - Supply of Roving to Khadi Societies at subsidized rate,Apply - Supply of Roving to Khadi Societies at subsidized rate,Apply - Supply of Roving to Khadi Societies at subsidized rate
